"","BandNmbr","Date_utilized","SamplePos","Lattitude","Longitude","Basal_Area","Canopy","Litter","Herbac","Shrub","Tree","Bare_ground","Other","Density","Comments","Date_collected","image","SampPos"
"187",171368602,"1/15/2016","MCP",30.83054839,-93.36808829,4,28,100,0,0,0,0,0,0,NA,"3/31/2016","Set Image",NA
"188",171368602,"1/15/2016","MCP",30.83054669,-93.36797498,7,33,100,0,0,0,0,0,38,NA,"3/31/2016","20160331_17.jpg",NA
"189",171368602,"1/15/2016","MCP",30.83063674,-93.36817661,1,6,90,0,0,0,0,0,4,NA,"3/31/2016","20160331_27.jpg",NA
"190",171368602,"1/15/2016","MCP",30.83063674,-93.3682883,1,32,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_28.jpg",NA
"191",171368602,"1/15/2016","MCP",30.83064508,-93.36837158,1,15,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_29.jpg",NA
"192",171368602,"1/15/2016","MCP",30.8306633,-93.36849173,2,33,100,0,0,0,0,0,37,NA,"3/31/2016","20160331_30.jpg",NA
"193",171368602,"1/15/2016","MCP",30.83063334,-93.36860666,0,10,100,0,0,0,0,0,8,NA,"3/31/2016","20160331_31.jpg",NA
"194",171368602,"1/15/2016","MCP",30.83064662,-93.36868329,2,35,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_32.jpg",NA
"195",171368602,"1/15/2016","MCP",30.83074995,-93.3687984,1,37,100,0,0,0,0,0,30,NA,"3/31/2016","20160331_42.jpg",NA
"196",171368602,"1/15/2016","MCP",30.830745,-93.36872501,0,37,0,0,0,0,0,0,39,NA,"3/31/2016","20160331_43.jpg",NA
"197",171368602,"1/15/2016","MCP",30.8307484,-93.36860325,1,30,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_44.jpg",NA
"198",171368602,"1/15/2016","MCP",30.83075334,-93.36849173,0,25,100,0,0,0,0,0,6,NA,"3/31/2016","20160331_45.jpg",NA
"199",171368602,"1/15/2016","MCP",30.83073172,-93.36840503,1,14,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_46.jpg",NA
"200",171368602,"1/15/2016","MCP",30.83072832,-93.36829172,2,24,100,0,0,0,0,0,36,NA,"3/31/2016","20160331_47.jpg",NA
"201",171368602,"1/15/2016","MCP",30.83084339,-93.36849173,2,32,100,0,0,0,0,0,33,NA,"3/31/2016","20160331_56.jpg",NA
"202",171368602,"1/15/2016","MCP",30.83082161,-93.36859839,2,33,100,0,0,0,0,0,21,NA,"3/31/2016","20160331_57.jpg",NA
"203",171368602,"1/15/2016","MCP",30.83082995,-93.36869839,1,22,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_58.jpg",NA
"204",171368602,"1/15/2016","MCP",30.83081667,-93.36881495,2,31,100,0,0,0,0,0,1,NA,"3/31/2016","20160331_59.jpg",NA
"205",171368602,"1/15/2016","MCP",30.83081667,-93.36890002,1,29,100,0,0,0,0,0,17,NA,"3/31/2016","20160331_60.jpg",NA
"206",171368602,"1/15/2016","MCP",30.83081837,-93.36900003,2,34,100,0,0,0,0,0,2,NA,"3/31/2016","20160331_61.jpg",NA
"207",171368602,"1/15/2016","MCP",30.83090841,-93.36911496,0,37,100,0,0,0,0,0,8,NA,"3/31/2016","20160331_70.jpg",NA
"208",171368602,"1/15/2016","MCP",30.83091165,-93.36903672,3,37,100,0,0,0,0,0,18,NA,"3/31/2016","20160331_71.jpg",NA
"209",171368602,"1/15/2016","MCP",30.83091659,-93.3688984,2,24,100,0,0,0,0,0,6,NA,"3/31/2016","20160331_72.jpg",NA
"210",171368602,"1/15/2016","MCP",30.83091829,-93.36879498,2,27,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_73.jpg",NA
"211",171368602,"1/15/2016","MCP",30.83093497,-93.36870001,2,29,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_74.jpg",NA
"212",171368602,"1/15/2016","MCP",30.83092493,-93.36861835,1,32,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_75.jpg",NA
"213",171368602,"1/15/2016","MCP",30.83102502,-93.36880164,1,13,100,0,0,0,0,0,38,NA,"3/31/2016","20160331_85.jpg",NA
"214",171368602,"1/15/2016","MCP",30.83100664,-93.36889499,0,37,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_86.jpg",NA
"215",171368602,"1/15/2016","MCP",30.83100664,-93.36899841,1,11,100,0,0,0,0,0,32,NA,"3/31/2016","20160331_87.jpg",NA
"216",171368602,"1/15/2016","MCP",30.8309983,-93.36911172,2,32,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_88.jpg",NA
"217",171368602,"1/15/2016","MCP",30.83100494,-93.36924158,1,37,100,0,0,0,0,0,30,NA,"3/31/2016","20160331_89.jpg",NA
"218",171368602,"1/15/2016","MCP",30.83037835,-93.36828003,6,32,100,0,0,0,0,0,2,NA,"3/22/2016","20160322_28.jpg",NA
"219",171368602,"1/15/2016","MCP",30.83038669,-93.36818668,4,31,100,0,0,0,0,0,10,NA,"3/22/2016","20160322_29.jpg",NA
"220",171368602,"1/15/2016","MCP",30.83038993,-93.36808164,4,33,100,0,0,0,0,0,27,NA,"3/22/2016","20160322_30.jpg",NA
"221",171368602,"1/15/2016","MCP",30.83037495,-93.36796832,8,34,100,0,0,0,0,0,16,NA,"3/22/2016","20160322_31.jpg",NA
"222",171368602,"1/15/2016","MCP",30.83038839,-93.36786832,6,34,100,0,0,0,0,0,13,NA,"3/22/2016","20160322_32.jpg",NA
"223",171368602,"1/15/2016","MCP",30.83037835,-93.36828003,0,0,0,0,0,0,0,0,0,NA,"","",NA
"224",171368602,"1/15/2016","MCP",30.83038669,-93.36818668,0,0,0,0,0,0,0,0,0,NA,"","",NA
"225",171368602,"1/15/2016","MCP",30.83038993,-93.36808164,0,0,0,0,0,0,0,0,0,NA,"","",NA
"226",171368602,"1/15/2016","MCP",30.83037495,-93.36796832,0,0,0,0,0,0,0,0,0,NA,"","",NA
"227",171368602,"1/15/2016","MCP",30.83038839,-93.36786832,0,0,0,0,0,0,0,0,0,NA,"","",NA
"228",171368602,"1/15/2016","MCP",30.83109004,-93.36933008,8,34,100,0,0,0,0,0,10,NA,"4/5/2016","Set Image",NA
"229",171368602,"1/15/2016","MCP",30.83109174,-93.36922162,5,33,100,0,0,0,0,0,40,NA,"4/5/2016","20160405.jpg",NA
"230",171368602,"1/15/2016","MCP",30.83110996,-93.36912665,4,23,100,0,0,0,0,0,0,NA,"4/5/2016","Set Image",NA
"231",171368602,"1/15/2016","MCP",30.83110502,-93.3690333,4,26,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"232",171368602,"1/15/2016","MCP",30.8311166,-93.36890668,4,37,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"233",171368602,"1/15/2016","MCP",30.83118672,-93.36901495,4,27,100,0,0,0,0,0,40,NA,"4/5/2016","20160405_2.jpg",NA
"234",171368602,"1/15/2016","MCP",30.83118672,-93.36912503,2,21,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"235",171368602,"1/15/2016","MCP",30.83118332,-93.36921838,1,14,100,0,0,0,0,0,39,NA,"4/5/2016","20160405_3.jpg",NA
"236",171368602,"1/15/2016","MCP",30.83120495,-93.36932828,5,35,100,0,0,0,0,0,10,NA,"4/5/2016","20160405_4.jpg",NA
"237",171368602,"1/15/2016","MCP",30.83128835,-93.36923997,6,31,100,0,0,0,0,0,0,NA,"4/5/2016","20160405_5.jpg",NA
"238",171368602,"1/15/2016","BUF",30.83047333,-93.36767658,4,32,100,0,0,0,0,0,25,NA,"3/31/2016","20160331.jpg",NA
"239",171368602,"1/15/2016","BUF",30.83047827,-93.36774997,6,28,100,0,0,0,0,0,1,NA,"3/31/2016","20160331_2.jpg",NA
"240",171368602,"1/15/2016","BUF",30.83046329,-93.36861008,4,27,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_10.jpg",NA
"241",171368602,"1/15/2016","BUF",30.83045665,-93.36870163,2,8,0,0,0,0,0,0,0,NA,"3/31/2016","Set Image",NA
"242",171368602,"1/15/2016","BUF",30.83047333,-93.36880002,0,6,10,0,0,0,0,0,0,NA,"3/31/2016","Set Image",NA
"243",171368602,"1/15/2016","BUF",30.83056168,-93.36889499,2,37,100,0,0,0,0,0,37,NA,"3/31/2016","20160331_12.jpg",NA
"244",171368602,"1/15/2016","BUF",30.83055164,-93.36882664,2,36,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_13.jpg",NA
"245",171368602,"1/15/2016","BUF",30.83057836,-93.36875505,0,0,0,0,0,0,0,0,0,NA,"","",NA
"246",171368602,"1/15/2016","BUF",30.83055998,-93.3687216,0,14,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_14.jpg",NA
"247",171368602,"1/15/2016","BUF",30.83055998,-93.36786166,5,30,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_18.jpg",NA
"248",171368602,"1/15/2016","BUF",30.83054669,-93.367755,2,26,100,0,0,0,0,0,1,NA,"3/31/2016","20160331_19.jpg",NA
"249",171368602,"1/15/2016","BUF",30.83055503,-93.36767173,2,34,100,0,0,0,0,0,23,NA,"3/31/2016","20160331_20.jpg",NA
"250",171368602,"1/15/2016","BUF",30.83055828,-93.36756992,2,30,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_21.jpg",NA
"251",171368602,"1/15/2016","BUF",30.83064338,-93.36774673,2,29,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_24.jpg",NA
"252",171368602,"1/15/2016","BUF",30.83064168,-93.36785159,4,33,0,0,0,100,0,0,33,NA,"3/31/2016","20160331_25.jpg",NA
"253",171368602,"1/15/2016","BUF",30.83064508,-93.36796005,0,18,10,0,0,0,0,0,0,NA,"3/31/2016","20160331_26.jpg",NA
"254",171368602,"1/15/2016","BUF",30.83065002,-93.36806671,0,5,50,0,0,0,0,0,0,NA,"3/31/2016","Set Image",NA
"255",171368602,"1/15/2016","BUF",30.83063998,-93.36879498,1,32,100,0,0,0,0,0,2,NA,"3/31/2016","20160331_33.jpg",NA
"256",171368602,"1/15/2016","BUF",30.83065002,-93.36893168,1,31,100,0,0,0,0,0,1,NA,"3/31/2016","20160331_34.jpg",NA
"257",171368602,"1/15/2016","BUF",30.83065002,-93.36900326,2,26,100,0,0,0,0,0,18,NA,"3/31/2016","20160331_35.jpg",NA
"258",171368602,"1/15/2016","BUF",30.830665,-93.36912665,1,37,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_36.jpg",NA
"259",171368602,"1/15/2016","BUF",30.83073172,-93.36910327,3,35,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_39.jpg",NA
"260",171368602,"1/15/2016","BUF",30.83072493,-93.36902826,4,29,100,0,0,0,0,0,11,NA,"3/31/2016","20160331_40.jpg",NA
"261",171368602,"1/15/2016","BUF",30.83073496,-93.36892502,2,29,100,0,0,0,0,0,5,NA,"3/31/2016","20160331_41.jpg",NA
"262",171368602,"1/15/2016","BUF",30.83072832,-93.36818668,1,35,100,0,0,0,0,0,32,NA,"3/31/2016","20160331_48.jpg",NA
"263",171368602,"1/15/2016","BUF",30.83073002,-93.36809333,2,26,90,0,0,0,0,0,5,NA,"3/31/2016","20160331_49.jpg",NA
"264",171368602,"1/15/2016","BUF",30.83073666,-93.36798163,0,15,100,0,0,0,0,0,40,NA,"3/31/2016","Set Image",NA
"265",171368602,"1/15/2016","BUF",30.83073327,-93.3678667,0,7,0,0,0,0,0,0,0,NA,"3/31/2016","Set Image",NA
"266",171368602,"1/15/2016","BUF",30.83082161,-93.36809333,2,24,100,0,0,0,0,0,35,NA,"3/31/2016","20160331_52.jpg",NA
"267",171368602,"1/15/2016","BUF",30.83084493,-93.3681883,2,21,100,0,0,0,0,0,33,NA,"3/31/2016","20160331_53.jpg",NA
"268",171368602,"1/15/2016","BUF",30.83082501,-93.3682883,1,34,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_54.jpg",NA
"269",171368602,"1/15/2016","BUF",30.83084339,-93.36838993,2,33,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_55.jpg",NA
"270",171368602,"1/15/2016","BUF",30.83082006,-93.3691083,3,32,100,0,0,0,0,0,7,NA,"3/31/2016","20160331_62.jpg",NA
"271",171368602,"1/15/2016","BUF",30.83081497,-93.36921335,2,34,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_63.jpg",NA
"272",171368602,"1/15/2016","BUF",30.83082331,-93.3693317,5,31,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_64.jpg",NA
"273",171368602,"1/15/2016","BUF",30.83090331,-93.36943494,3,31,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_67.jpg",NA
"274",171368602,"1/15/2016","BUF",30.83090841,-93.36932828,3,35,100,0,0,0,0,0,31,NA,"3/31/2016","20160331_68.jpg",NA
"275",171368602,"1/15/2016","BUF",30.83091505,-93.36922827,1,20,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_69.jpg",NA
"276",171368602,"1/15/2016","BUF",30.83093003,-93.36850666,1,33,100,0,0,0,0,0,40,NA,"3/31/2016","Set Image",NA
"277",171368602,"1/15/2016","BUF",30.83090841,-93.36837338,1,11,100,0,0,0,0,0,12,NA,"3/31/2016","20160331_76.jpg",NA
"278",171368602,"1/15/2016","BUF",30.83090841,-93.36828003,3,37,100,0,0,0,0,0,38,NA,"3/31/2016","20160331_77.jpg",NA
"279",171368602,"1/15/2016","BUF",30.83091165,-93.36819495,1,14,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_78.jpg",NA
"280",171368602,"1/15/2016","BUF",30.83100339,-93.36838993,1,17,70,0,0,0,0,0,40,NA,"3/31/2016","20160331_81.jpg",NA
"281",171368602,"1/15/2016","BUF",30.83102332,-93.36848166,2,34,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_82.jpg",NA
"282",171368602,"1/15/2016","BUF",30.83102671,-93.36859839,3,33,100,0,0,0,0,0,25,NA,"3/31/2016","20160331_83.jpg",NA
"283",171368602,"1/15/2016","BUF",30.83100494,-93.36868994,1,17,100,0,0,0,0,0,7,NA,"3/31/2016","20160331_84.jpg",NA
"284",171368602,"1/15/2016","BUF",30.83101498,-93.36934501,3,31,100,0,0,0,0,0,18,NA,"3/31/2016","20160331_90.jpg",NA
"285",171368602,"1/15/2016","BUF",30.83100834,-93.36943494,4,30,100,0,0,0,0,0,13,NA,"3/31/2016","20160331_91.jpg",NA
"286",171368602,"1/15/2016","BUF",30.83101668,-93.36953171,4,35,100,0,0,0,0,0,4,NA,"3/31/2016","20160331_92.jpg",NA
"287",171368602,"1/15/2016","BUF",30.83021,-93.36838993,7,33,100,0,0,0,0,0,10,NA,"3/22/2016","20160322_3.jpg",NA
"288",171368602,"1/15/2016","BUF",30.83019672,-93.36827841,6,36,100,0,0,0,0,0,40,NA,"3/22/2016","20160322_4.jpg",NA
"289",171368602,"1/15/2016","BUF",30.83019996,-93.36818002,5,37,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_5.jpg",NA
"290",171368602,"1/15/2016","BUF",30.83019996,-93.36808991,9,37,100,0,0,0,0,0,38,NA,"3/22/2016","20160322_6.jpg",NA
"291",171368602,"1/15/2016","BUF",30.8302083,-93.36796671,9,31,100,0,0,0,0,0,6,NA,"3/22/2016","20160322_7.jpg",NA
"292",171368602,"1/15/2016","BUF",30.83019826,-93.36786508,5,33,100,0,0,0,0,0,20,NA,"3/22/2016","20160322_8.jpg",NA
"293",171368602,"1/15/2016","BUF",30.83028506,-93.36754169,5,28,90,10,0,0,0,0,3,NA,"3/22/2016","20160322_13.jpg",NA
"294",171368602,"1/15/2016","BUF",30.83029,-93.36767658,6,36,100,0,0,0,0,0,0,NA,"3/22/2016","",NA
"295",171368602,"1/15/2016","BUF",30.83027996,-93.36776004,10,34,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_15.jpg",NA
"296",171368602,"1/15/2016","BUF",30.83030174,-93.36786508,10,33,100,0,0,0,0,0,3,NA,"3/22/2016","20160322_16.jpg",NA
"297",171368602,"1/15/2016","BUF",30.8302917,-93.36797336,4,32,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_17.jpg",NA
"298",171368602,"1/15/2016","BUF",30.8302883,-93.36808506,4,36,100,0,0,0,0,0,5,NA,"3/22/2016","20160322_18.jpg",NA
"299",171368602,"1/15/2016","BUF",30.83028336,-93.36818164,6,32,90,10,0,0,0,0,5,NA,"3/22/2016","20160322_19.jpg",NA
"300",171368602,"1/15/2016","BUF",30.8302917,-93.36827499,8,34,100,0,0,0,0,0,38,NA,"3/22/2016","20160322_20.jpg",NA
"301",171368602,"1/15/2016","BUF",30.83028336,-93.36839496,7,31,100,0,0,0,0,0,40,NA,"3/22/2016","20160322_21.jpg",NA
"302",171368602,"1/15/2016","BUF",30.8302866,-93.36850342,5,33,100,0,0,0,0,0,15,NA,"3/22/2016","20160322_22.jpg",NA
"303",171368602,"1/15/2016","BUF",30.83038993,-93.36860325,5,35,100,0,0,0,0,0,38,NA,"3/22/2016","20160322_26.jpg",NA
"304",171368602,"1/15/2016","BUF",30.83038174,-93.36850162,5,37,100,0,0,0,0,0,40,NA,"3/22/2016","Set Image",NA
"305",171368602,"1/15/2016","BUF",30.83038005,-93.36838003,5,36,100,0,0,0,0,0,10,NA,"3/22/2016","Set Image",NA
"306",171368602,"1/15/2016","BUF",30.83038005,-93.36775339,10,37,100,0,0,0,0,0,1,NA,"3/22/2016","",NA
"307",171368602,"1/15/2016","BUF",30.83038329,-93.36766507,9,35,100,0,0,0,0,0,40,NA,"3/22/2016","20160322_34.jpg",NA
"308",171368602,"1/15/2016","BUF",30.83039163,-93.36755158,5,37,100,0,0,0,0,0,34,NA,"3/22/2016","20160322_35.jpg",NA
"309",171368602,"1/15/2016","BUF",30.83038993,-93.36744995,3,37,100,0,0,0,0,0,33,NA,"3/22/2016","20160322_36.jpg",NA
"310",171368602,"1/15/2016","BUF",30.83046669,-93.36754672,5,37,100,0,0,0,0,0,22,NA,"3/22/2016","20160322_38.jpg",NA
"311",171368602,"1/15/2016","BUF",30.83021,-93.36838993,0,0,0,0,0,0,0,0,0,NA,"","",NA
"312",171368602,"1/15/2016","BUF",30.83019672,-93.36827841,0,0,0,0,0,0,0,0,0,NA,"","",NA
"313",171368602,"1/15/2016","BUF",30.83019996,-93.36818002,0,0,0,0,0,0,0,0,0,NA,"","",NA
"314",171368602,"1/15/2016","BUF",30.83019996,-93.36808991,0,0,0,0,0,0,0,0,0,NA,"","",NA
"315",171368602,"1/15/2016","BUF",30.8302083,-93.36796671,0,0,0,0,0,0,0,0,0,NA,"","",NA
"316",171368602,"1/15/2016","BUF",30.83019826,-93.36786508,0,0,0,0,0,0,0,0,0,NA,"","",NA
"317",171368602,"1/15/2016","BUF",30.83028506,-93.36754169,0,0,0,0,0,0,0,0,0,NA,"","",NA
"318",171368602,"1/15/2016","BUF",30.83029,-93.36767658,0,0,0,0,0,0,0,0,0,NA,"","",NA
"319",171368602,"1/15/2016","BUF",30.83027996,-93.36776004,0,0,0,0,0,0,0,0,0,NA,"","",NA
"320",171368602,"1/15/2016","BUF",30.83030174,-93.36786508,0,0,0,0,0,0,0,0,0,NA,"","",NA
"321",171368602,"1/15/2016","BUF",30.8302917,-93.36797336,0,0,0,0,0,0,0,0,0,NA,"","",NA
"322",171368602,"1/15/2016","BUF",30.8302883,-93.36808506,0,0,0,0,0,0,0,0,0,NA,"","",NA
"323",171368602,"1/15/2016","BUF",30.83028336,-93.36818164,0,0,0,0,0,0,0,0,0,NA,"","",NA
"324",171368602,"1/15/2016","BUF",30.8302917,-93.36827499,0,0,0,0,0,0,0,0,0,NA,"","",NA
"325",171368602,"1/15/2016","BUF",30.83028336,-93.36839496,0,0,0,0,0,0,0,0,0,NA,"","",NA
"326",171368602,"1/15/2016","BUF",30.8302866,-93.36850342,0,0,0,0,0,0,0,0,0,NA,"","",NA
"327",171368602,"1/15/2016","BUF",30.83038993,-93.36860325,0,0,0,0,0,0,0,0,0,NA,"","",NA
"328",171368602,"1/15/2016","BUF",30.83038174,-93.36850162,0,0,0,0,0,0,0,0,0,NA,"","",NA
"329",171368602,"1/15/2016","BUF",30.83038005,-93.36838003,0,0,0,0,0,0,0,0,0,NA,"","",NA
"330",171368602,"1/15/2016","BUF",30.83038005,-93.36775339,0,0,0,0,0,0,0,0,0,NA,"","",NA
"331",171368602,"1/15/2016","BUF",30.83038329,-93.36766507,0,0,0,0,0,0,0,0,0,NA,"","",NA
"332",171368602,"1/15/2016","BUF",30.83039163,-93.36755158,0,0,0,0,0,0,0,0,0,NA,"","",NA
"333",171368602,"1/15/2016","BUF",30.83038993,-93.36744995,0,0,0,0,0,0,0,0,0,NA,"","",NA
"334",171368602,"1/15/2016","BUF",30.83046669,-93.36754672,0,0,0,0,0,0,0,0,0,NA,"","",NA
"335",171368602,"1/15/2016","BUF",30.8311217,-93.36854497,4,28,100,0,0,0,0,0,26,NA,"4/5/2016","20160405_15.jpg",NA
"336",171368602,"1/16/2016","MCP",30.83100664,-93.36889499,0,37,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_86.jpg",NA
"337",171368602,"1/16/2016","MCP",30.83100664,-93.36899841,1,11,100,0,0,0,0,0,32,NA,"3/31/2016","20160331_87.jpg",NA
"338",171368602,"1/16/2016","BUF",30.83081667,-93.36881495,2,31,100,0,0,0,0,0,1,NA,"3/31/2016","20160331_59.jpg",NA
"339",171368602,"1/16/2016","BUF",30.83081667,-93.36890002,1,29,100,0,0,0,0,0,17,NA,"3/31/2016","20160331_60.jpg",NA
"340",171368602,"1/16/2016","BUF",30.83091505,-93.36922827,1,20,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_69.jpg",NA
"341",171368602,"1/16/2016","BUF",30.83090841,-93.36911496,0,37,100,0,0,0,0,0,8,NA,"3/31/2016","20160331_70.jpg",NA
"342",171368602,"1/16/2016","BUF",30.83091165,-93.36903672,3,37,100,0,0,0,0,0,18,NA,"3/31/2016","20160331_71.jpg",NA
"343",171368602,"1/16/2016","BUF",30.83091659,-93.3688984,2,24,100,0,0,0,0,0,6,NA,"3/31/2016","20160331_72.jpg",NA
"344",171368602,"1/16/2016","BUF",30.83091829,-93.36879498,2,27,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_73.jpg",NA
"345",171368602,"1/16/2016","BUF",30.83093497,-93.36870001,2,29,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_74.jpg",NA
"346",171368602,"1/16/2016","BUF",30.83102671,-93.36859839,3,33,100,0,0,0,0,0,25,NA,"3/31/2016","20160331_83.jpg",NA
"347",171368602,"1/16/2016","BUF",30.83100494,-93.36868994,1,17,100,0,0,0,0,0,7,NA,"3/31/2016","20160331_84.jpg",NA
"348",171368602,"1/16/2016","BUF",30.83102502,-93.36880164,1,13,100,0,0,0,0,0,38,NA,"3/31/2016","20160331_85.jpg",NA
"349",171368602,"1/16/2016","BUF",30.8309983,-93.36911172,2,32,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_88.jpg",NA
"350",171368602,"1/16/2016","BUF",30.83100494,-93.36924158,1,37,100,0,0,0,0,0,30,NA,"3/31/2016","20160331_89.jpg",NA
"351",171368602,"1/16/2016","BUF",30.83109174,-93.36922162,5,33,100,0,0,0,0,0,40,NA,"4/5/2016","20160405.jpg",NA
"352",171368602,"1/16/2016","BUF",30.83110996,-93.36912665,4,23,100,0,0,0,0,0,0,NA,"4/5/2016","Set Image",NA
"353",171368602,"1/16/2016","BUF",30.83110502,-93.3690333,4,26,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"354",171368602,"1/16/2016","BUF",30.8311166,-93.36890668,4,37,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"355",171368602,"1/16/2016","BUF",30.83118672,-93.36901495,4,27,100,0,0,0,0,0,40,NA,"4/5/2016","20160405_2.jpg",NA
"356",171368602,"1/16/2016","BUF",30.83118672,-93.36912503,2,21,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"357",171368602,"1/16/2016","BUF",30.83138673,-93.36866836,6,32,100,0,0,0,0,0,0,NA,"4/5/2016","20160405_10.jpg",NA
"358",171368602,"1/16/2016","BUF",30.83129499,-93.36867663,4,16,100,0,0,0,0,0,3,NA,"4/5/2016","20160405_12.jpg",NA
"359",171368602,"1/16/2016","BUF",30.83129174,-93.36856332,4,32,100,0,0,0,0,0,7,NA,"4/5/2016","20160405_13.jpg",NA
"360",171368602,"1/16/2016","BUF",30.83121838,-93.36856008,5,28,100,0,0,0,0,0,5,NA,"4/5/2016","20160405_14.jpg",NA
"361",171368602,"1/16/2016","BUF",30.8311217,-93.36854497,4,28,100,0,0,0,0,0,26,NA,"4/5/2016","20160405_15.jpg",NA
"362",171368602,"1/17/2016","MCP",30.83051673,-93.37007328,0,16,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_17.jpg",NA
"363",171368602,"1/17/2016","MCP",30.83041495,-93.37006662,1,22,100,0,0,0,0,0,2,NA,"3/22/2016","20160322_18.jpg",NA
"364",171368602,"1/17/2016","MCP",30.83032166,-93.37007166,2,37,100,0,0,0,0,0,19,NA,"3/22/2016","20160322_19.jpg",NA
"365",171368602,"1/17/2016","MCP",30.83015007,-93.370065,4,26,100,0,0,0,0,0,16,NA,"3/22/2016","20160322_22.jpg",NA
"366",171368602,"1/17/2016","MCP",30.83023502,-93.36995996,0,6,0,10,0,0,90,0,0,NA,"3/23/2016","Set Image",NA
"367",171368602,"1/17/2016","MCP",30.82988164,-93.36999665,2,22,100,0,0,0,0,0,40,NA,"3/23/2016","20160323_10.jpg",NA
"368",171368602,"1/17/2016","MCP",30.82996674,-93.36996158,2,37,100,0,0,0,0,0,32,NA,"3/23/2016","20160323_11.jpg",NA
"369",171368602,"1/17/2016","MCP",30.83005833,-93.36997003,3,34,100,0,0,0,0,0,28,NA,"3/23/2016","20160323_12.jpg",NA
"370",171368602,"1/17/2016","MCP",30.83014498,-93.36998838,2,30,100,0,0,0,0,0,12,NA,"3/23/2016","20160323_13.jpg",NA
"371",171368602,"1/17/2016","MCP",30.83032336,-93.36998658,1,37,100,0,0,0,0,0,1,NA,"3/23/2016","20160323_14.jpg",NA
"372",171368602,"1/17/2016","MCP",30.83043827,-93.36998496,4,32,100,0,0,0,0,0,29,NA,"3/23/2016","20160323_15.jpg",NA
"373",171368602,"1/17/2016","MCP",30.83052507,-93.36998496,4,28,100,0,0,0,0,0,40,NA,"3/23/2016","20160323_16.jpg",NA
"374",171368602,"1/17/2016","BUF",30.83069172,-93.36976175,2,23,100,0,0,0,0,0,22,NA,"3/22/2016","20160322_6.jpg",NA
"375",171368602,"1/17/2016","BUF",30.83068832,-93.36986176,2,10,95,5,0,0,0,0,8,NA,"3/22/2016","20160322_7.jpg",NA
"376",171368602,"1/17/2016","BUF",30.83068832,-93.36997831,2,26,100,0,0,0,0,0,7,NA,"3/22/2016","20160322_8.jpg",NA
"377",171368602,"1/17/2016","BUF",30.83069172,-93.37007831,1,22,80,10,0,0,10,0,0,NA,"3/22/2016","20160322_9.jpg",NA
"378",171368602,"1/17/2016","BUF",30.83069002,-93.37017328,4,36,100,0,0,0,0,0,38,NA,"3/22/2016","20160322_10.jpg",NA
"379",171368602,"1/17/2016","BUF",30.830705,-93.37028498,0,0,40,5,0,0,55,0,0,NA,"3/22/2016","20160322_11.jpg",NA
"380",171368602,"1/17/2016","BUF",30.83059504,-93.37028336,0,0,65,15,0,0,20,0,0,NA,"3/22/2016","Set Image",NA
"381",171368602,"1/17/2016","BUF",30.83052662,-93.3703017,0,0,0,0,0,0,100,0,0,NA,"3/22/2016","Set Image",NA
